MSCI RUSSIA VALUE,MSCI USA,MSCI JAPAN,MSCI UNITED KINGDOM,MSCI CHINA,MSCI FRANCE,MSCI CANADA,MSCI SWITZERLAND,MSCI GERMANY,MSCI AUSTRALIA,MSCI INDIA,MSCI TAIWAN,MSCI KOREA,MSCI NETHERLANDS,MSCI SWEDEN,MSCI DENMARK,MSCI HONG KONG,MSCI BRAZIL,MSCI ITALY,MSCI SPAIN,MSCI FINLAND,MSCI SOUTH AFRICA,MSCI SINGAPORE,MSCI MEXICO,MSCI ISRAEL,MSCI INDONESIA,MSCI THAILAND,MSCI MALAYSIA,MSCI BELGIUM,MSCI UNITED ARAB EMIRATES,MSCI NEW ZEALAND,MSCI PHILIPPINES,MSCI QATAR,MSCI CHILE,MSCI PORTUGAL,MSCI POLAND,MSCI IRELAND,MSCI Greece Rebased Index,MSCI KUWAIT,MSCI TURKEY,MSCI AUSTRIA,MSCI HUNGARY,MSCI EGYPT,MSCI COLOMBIA
126.25504123566272,139.04895897776572,144.78177767037576,123.54744469609015,115.5957981522888,156.50381088550571,214.472144109895,121.64424417128684,132.72529315706583,139.13291818113532,109.83428792733515,130.47914502847712,128.72542623361278,128.57263328728865,192.54328061673004,163.5483919131916,176.74261947446053,114.3685389720392,126.43388429290368,121.93359963233748,227.02725182400755,106.9789649400086,182.529585176052,116.18285300440326,100.44463464558616,111.35822641165464,132.12932108545417,108.97931323141216,87.73422754507442,,103.832010571005,119.85587345118373,,109.63235494610618,109.6991208477282,99.72748412072308,97.76372906901206,105739.46687754276,,116.46178839509284,104.02660617198708,106.51874108017546,104.26240336612236,116.98535029032708
115.24533122963376,127.9984828462932,139.8259362190173,116.67041913444037,106.232486154206,140.53398463719515,182.3024253647747,114.8893122237967,123.30704620238158,134.2738481212984,107.02886705888696,122.3838752451012,120.82653698747706,121.572813549044,163.02349539288792,150.43198817675776,174.64868934727232,103.75297350834556,115.01541766817022,116.32162245828268,156.6632408547335,108.6238731524374,180.2727233550748,109.46194190225508,86.85819881374665,111.30489608081652,128.65534956855146,107.66497623042277,88.82612205029973,,98.68375079623284,114.9985366045651,,102.40828034302614,104.14710994523855,88.87456543398555,97.97695773687964,101513.50308587866,,69.198503750147,112.0322949752524,88.3398773329469,93.10761631253216,121.50649843021276
122.21230052656456,124.62899801587702,141.13891973328398,115.89006134088858,92.5763809428725,136.02476446139931,172.26429639791922,107.75202102856522,114.8424802672447,124.85806522147811,91.70588745451754,125.35192201395957,108.33954812043518,115.03652793638943,131.76046479846602,141.56293716737702,162.543157747151,95.6928733406629,112.11390073455128,114.26716264843778,166.39855550888257,97.71327082523749,155.9166270709887,110.204389796218,73.3171196128629,94.1771141963564,111.12307252455996,102.17920055764972,84.07952276946622,,103.08668060374728,104.83126376727584,,103.52934793170276,98.47393998914764,86.03034903389505,94.15840577679502,99902.2332911718,,58.97111037892536,110.97349077353238,81.2892743586337,88.62037522924463,110.68595966833792
131.48166307011726,133.91675682748368,150.29423194563307,122.80699880611148,101.67989104199133,147.82789230132502,184.0063058843044,110.0802034146114,122.40949297348226,139.14924505265984,89.37356359645281,116.16662873629978,123.14666332243016,122.77309974637086,150.9237169713694,144.6752983784346,162.02585238009473,100.30240101579624,117.8208687216906,119.52386841486806,220.68122514628115,108.86438717441337,157.2819127101712,120.40104164264736,83.05694584193343,78.63200726957875,113.73544882857524,91.51048497249542,83.1208752190595,,113.1205445340918,100.59913342130076,,108.74071360710606,98.47410152499596,90.03901255370137,97.8381221848018,108547.24177055313,,85.16377183942926,113.24014213690374,85.55075852057294,92.80113234675608,112.99568553056233
146.7618711398614,140.84972969669604,156.8238591539544,124.1773389446499,109.25527949364084,144.6063261865988,195.9999282642813,113.7170894814534,119.8892536328016,146.37056931370904,97.17650517230042,113.1281720945676,138.5601875423565,123.3966544680878,149.17797224616544,151.1995550969559,167.55343860088095,99.48341323720187,112.60877313080212,116.59120950202347,204.67077615674725,120.46046257340744,157.6796938055011,136.38138990630583,82.74622854171031,101.12872031905088,120.01975977575282,93.53921145322424,82.91412946079495,,107.01821588067872,107.27050473897629,,122.94710531405184,92.93488483960186,96.06662656328304,105.64005124545992,100784.87063231766,,78.1882410405091,111.07896697466118,92.3124208282518,103.63708238115986,147.62189593659855
163.33031659256946,137.77001693887348,147.66610224348014,120.09321193717736,112.9985152312942,139.33499085254903,188.71671160714672,109.18621736893954,119.31484039033955,151.20961945881842,92.2018206648352,109.73289891768589,130.90230635377034,120.6315912554968,141.18059056011043,148.76596286862295,158.79147753467356,98.14163398944576,107.99298329687082,108.46559618085946,165.78231553496326,116.27506366542607,160.5190829832609,138.65521135000355,82.22811904444713,106.81834672824452,122.89090702500448,97.1994869632979,85.31827285893887,,109.28245033723267,106.44928898637434,,114.980659957787,86.57456745577423,83.04709239423973,108.78866166068792,88842.01872820496,,73.69894925887229,108.6191335092989,89.29514436916082,95.18983192099512,153.36534701418705
143.08901515071037,132.01529803035817,132.22772171078248,116.31010417130317,94.52044222552148,135.4661697757776,181.74627618317024,104.62331149761955,115.948978544683,138.75294315879506,86.20203899699484,94.99140406172674,117.59270529680596,115.71341631448789,137.80045974689384,148.876732541206,153.30693468924508,88.16801306980719,106.72251853670784,104.52966548692692,156.77552285201446,99.22819827821944,153.40486651949644,129.6957165323443,79.61387714089976,125.5362693176302,106.67480470370384,106.14240167507182,87.97896949319933,,109.4213440321928,98.46417748356704,,106.16154006026652,86.86265228696764,71.24435983471088,102.87993540241156,86275.16141383052,,60.37577809254391,112.71144423461791,84.67170346694009,82.04879223873736,144.1139593076084
137.37648362005896,118.6603684209976,124.17946202228426,110.97107756340591,71.34057224903545,126.02369534281902,165.52022266646156,100.58251731758295,103.72596016986404,134.36056965968544,81.7960384133771,94.84632788869328,117.01575705815694,110.86256968942318,125.2354214847322,135.55299897938,137.51229225025497,77.685672176103,101.74384579944916,102.42647098215592,117.01553351786428,100.13584070031922,149.2559290216772,121.68586214312356,68.41730348585547,126.53987022471884,123.0653347961639,107.42468635613402,86.43298225409094,,109.00925074743417,90.33623807628427,,105.98349342299574,80.7984494038238,65.42602708868546,96.97721938576224,87901.80243542213,,55.8402379821207,109.09485356957364,78.78177031596086,80.27210956476063,141.8897280657051
115.95256588553184,109.27138511686042,112.28711953470793,103.40280838375207,68.73427776303718,111.00603765031543,149.67701788838127,95.69278657342286,86.65109992231288,117.1718278535518,70.21191542876848,74.08835263152588,97.75124164431664,95.83098300845704,104.75819342730196,123.34661314146386,115.98115263429736,64.5598332722728,87.50043286263754,90.53243965979472,115.93416187083588,84.70201514328429,118.45003661383372,102.43523461378626,55.52485555512471,101.49948528424494,100.52742239234762,95.89246377326816,77.97171208209143,,90.48089562782768,82.72676623003547,,87.67728073203725,80.33515767219768,58.74845320971098,84.97029095465696,70593.49725311578,,38.27809150986365,98.55890729348324,77.21610360257384,71.87497031014115,127.8594841366981
129.57715291544835,112.06637862569936,113.29998786008989,106.5687256324377,71.26977189446124,117.86578660138908,151.5095582646845,96.77591034471271,91.46606634313908,128.9126274161654,75.73472277679504,82.83903848696143,114.33112119806566,97.2136646260503,113.98774970555496,127.21658595659852,121.34202021938616,68.88536270458141,91.2938040181085,95.6892266731782,146.91478161218447,87.31386662923944,120.81929184273264,110.09758152475588,61.05723976552068,92.76415549813557,97.5394992799498,94.21343358240918,76.20810475318773,,98.1179874296544,73.15277405119679,,89.16129306834043,84.0672432500716,74.43129158003843,87.57809030059268,78622.24939761646,,46.826139531957104,92.8121395172642,87.41053147798408,70.70147057881721,120.8263267456891
167.98601170601117,121.36799714511812,115.2136604577188,109.54244325999908,78.68458985674873,122.06521663773164,166.3930183170837,99.47409535812284,100.08933624186474,139.639058230896,83.98126504091744,94.75557947919422,144.13787015524758,102.13860044686707,131.4524288844898,129.3832114063002,138.13160372310404,76.23947913114768,93.5371342413994,102.68808646514456,162.5379741240015,90.18533970670934,130.7972743610711,114.60453190794011,68.31167186767179,89.85310541183239,112.42951358650568,100.75397499274732,79.14170407760497,,108.64930362718056,81.44153865978794,,98.18730947853766,83.77094577750907,76.56283913821851,92.44297811596816,83795.60209315257,,58.1937617531396,97.97467522750355,93.13439335849556,65.64832047883633,138.93620380803117
183.3027934656605,122.77410261698702,108.03530360988744,112.76539439738812,79.38518010815945,126.65094206880693,169.93125802296984,102.04620009486838,103.71979535984218,142.0131459813001,84.56496326602723,116.0331353045414,156.0694672055051,105.31826598879074,135.87393621710206,130.24336159359308,145.97780719193835,87.52576194794489,95.27490099374144,103.11017655657923,176.67405879486336,87.2987339717445,145.55552484496056,124.85102204704437,72.30106659664226,95.98567354641898,110.72889219458256,110.24693055479943,83.78453212029491,,107.26922666310246,84.96041080572425,,101.61704867979186,84.13289537559272,76.27696322642987,97.73600952807182,81132.45273953729,,70.81851508028276,99.56697002651536,95.50829381089504,61.898190031002535,153.040329056678
198.7707402078792,125.15120666486624,102.99037202290508,111.71290577497103,74.40308093466325,122.67135366530285,174.44295785951567,99.68510844749648,102.3821409530968,147.27658318333272,88.99758318522741,125.61410331273872,173.87136601253746,104.67959376502832,127.1440493040982,127.54051112755933,148.30239621900407,84.77851943500278,95.04202877736635,98.57871942332066,167.28266378632645,94.274632509941,168.91077781837933,140.3954410982205,71.07498422538092,121.24874912890876,136.2104743507637,120.09412768802154,82.0204445770165,,115.92723891811622,102.68791779610368,,99.97937702455752,81.35512373457914,89.07704975166975,87.17724755669737,80727.10810248581,,78.32650304487606,103.34252384073974,109.97329983349002,57.65253273211265,173.53790746837245
195.73950382739525,122.0671101588999,106.7563632932962,110.64704687433688,74.64636918273278,123.13223154111424,171.77563511211463,102.07735406013208,100.5526353305394,147.40742204425013,94.11937632424532,119.08146553349825,190.6466066479412,104.467264361604,129.23964385896107,129.9816953376865,141.8599221722338,96.40531534462924,94.37350859047572,99.50417998168024,158.36321568252984,98.85405777543092,161.65168235022907,136.16791643989862,62.15042648515824,122.10016439185662,146.98896906994182,117.60795144774528,80.75307195079122,,112.56780414430902,104.79394981055144,,99.95588126987056,79.27205770631593,82.13002902254357,79.22281838260841,72199.68369985561,,62.33960257571268,105.85547083249338,105.4857878985907,62.92442563086728,151.23232568054402
218.03527197864625,125.51315129697905,111.9212053753084,114.78554558059786,78.19033926923235,128.55907690948192,176.3894114982105,107.6589036900176,107.6677529516026,151.11699714044235,92.71168427439925,128.65916283322005,205.9477023079289,112.59943142757848,133.0792120685453,133.62419936425852,149.1857791024998,95.66935606150312,99.52448398825452,100.72203628897134,158.29405037392678,99.97903294395437,168.37764555880835,149.457111940801,61.67162020922313,135.78789186516306,145.33949312695194,126.11050937928697,81.96209420468672,,116.0526057430382,104.5266470949968,,102.90064737789308,82.53014833637474,80.58780558351356,83.71850655166544,70112.51342969552,,67.925323373665,112.30632074469898,108.41607379149036,65.87002788898023,156.7311859978431
215.6419500643421,113.60473599544623,114.66451677799712,111.4840705106884,79.00651427089736,122.55736618539656,169.42513481995832,107.0557268004952,101.13674585544916,144.47761801737948,85.83419750525496,121.8468361434831,199.37898096265025,108.46235504300942,116.0803657320852,124.60640030078876,152.62959231759368,91.82811047754632,96.96702647477908,100.19657506361276,126.85760254456926,105.5302527728602,158.2988258527322,142.34802493538697,49.26613304747692,155.95026346632065,140.73241081395855,128.89438936345945,82.94580907965944,,112.64660800903988,92.72050158587632,,98.82238984317856,80.57726815061947,80.85840979053035,82.62862781511451,68150.61127245559,,64.34927523784312,116.7858217603944,116.1951930670189,62.46247490853547,157.47596974310002
198.0035930334723,108.70748620852385,117.49000416305569,105.77026345228742,77.37059544165245,118.56489606304714,166.9304999291052,107.17100393073436,96.51337624490628,148.0435905324813,77.56903796825867,112.859342648707,192.8989623965365,105.19936663754912,110.46071386992624,122.9897672862208,141.1756903533433,81.98421792778929,91.55554813582977,97.07862992429963,113.9482547492832,112.02687945338148,149.80647004638482,126.25680267959568,49.9234902089368,161.1080503458452,153.16977907985512,115.98807951537508,82.0570199550575,,121.97154002226068,85.23606651827413,,90.12890942393967,78.50583643941538,80.20216279139888,83.66517214449595,71613.1535065304,,52.7415635996719,113.2806933259038,108.02070281973045,60.265127264266695,156.95338879279274
165.34457713004355,94.95946359959444,105.35143399920928,95.83077497272002,70.73308490428087,108.9426131649283,148.93189428720143,97.35616423132994,88.59276919734863,133.1331125125921,75.57819311755432,97.7474443429328,175.6384151661117,96.45921446199884,101.78632869289058,117.75867565756629,125.47170973738196,63.27948926612947,87.02533352227748,83.42242948278866,109.21477332864356,95.24295258602773,132.86175432543104,107.28443882755673,45.21484849634337,142.9618995183534,136.99668645806204,108.1942562846416,76.16338054604043,,113.42488781363951,70.02420131011846,,76.98261149873612,73.4239633899524,65.34051309893204,74.83611468155023,69229.87616756489,,39.31043373701228,108.4156484179414,93.9475819294845,55.40933140569131,152.01846275913638
